출발 월 ,출발 시간대,노선,KE취항여부,Travel Month,Op Airline Code,Origin Country / Subregion,Origin Code,Destination Country / Subregion,Destination Code,Dep Time,Flights,Seats
2027-02,오후 (12:35~),I/NRT,취항,Feb 2027,ZE,South Korea,ICN,Japan,NRT,1610,7,"1,302"
2027-02,오전 (~12:35),I/OKA,취항,Feb 2027,ZE,South Korea,ICN,Japan,OKA,1125,7,"1,302"
2027-02,오후 (12:35~),I/OKA,취항,Feb 2027,ZE,South Korea,ICN,Japan,OKA,1510,7,"1,302"
2027-02,오전 (~12:35),I/TKS,미취항,Feb 2027,ZE,South Korea,ICN,Japan,TKS,1010,3,558
2027-02,오후 (12:35~),P/CTS,미취항,Feb 2027,ZE,South Korea,PUS,Japan,CTS,1430,7,"1,302"
2027-02,오전 (~12:35),P/FUK,미취항,Feb 2027,ZE,South Korea,PUS,Japan,FUK,0940,7,"1,302"
2027-02,오후 (12:35~),P/FUK,미취항,Feb 2027,ZE,South Korea,PUS,Japan,FUK,1600,7,"1,302"
2027-02,오전 (~12:35),P/KIX,미취항,Feb 2027,ZE,South Korea,PUS,Japan,KIX,0755,6,"1,116"
2027-02,오전 (~12:35),P/KIX,미취항,Feb 2027,ZE,South Korea,PUS,Japan,KIX,0800,1,186
2027-02,오후 (12:35~),P/KIX,미취항,Feb 2027,ZE,South Korea,PUS,Japan,KIX,1420,7,"1,302"
2027-02,오전 (~12:35),P/KMJ,미취항,Feb 2027,ZE,South Korea,PUS,Japan,KMJ,1155,7,"1,302"
2027-02,오전 (~12:35),P/OKA,미취항,Feb 2027,ZE,South Korea,PUS,Japan,OKA,0830,7,"1,302"
2027-02,오후 (12:35~),I/NRT,취항,Feb 2027,ZG,South Korea,ICN,Japan,NRT,1305,7,"2,030"
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
1900-01,#VALUE!,/,미취항,,,,,,,,,
